,County,FIPS,Population,State,State Abbreviation,Year
13938,barnes,38003,11101,north dakota,ND,2011
13939,barnes,38003,10997,north dakota,ND,2012
13940,barnes,38003,11104,north dakota,ND,2013
13941,barnes,38003,11064,north dakota,ND,2014
13942,barnes,38003,11023,north dakota,ND,2015
13943,barnes,38003,10929,north dakota,ND,2016
13944,benson,38005,6660,north dakota,ND,2010
13945,benson,38005,6684,north dakota,ND,2011
13946,benson,38005,6767,north dakota,ND,2012
13947,benson,38005,6894,north dakota,ND,2013
13948,benson,38005,6881,north dakota,ND,2014
13949,benson,38005,6815,north dakota,ND,2015
13950,benson,38005,6851,north dakota,ND,2016
13951,billings,38007,783,north dakota,ND,2010
13952,billings,38007,834,north dakota,ND,2011
13953,billings,38007,909,north dakota,ND,2012
13954,billings,38007,901,north dakota,ND,2013
13955,billings,38007,914,north dakota,ND,2014
13956,billings,38007,948,north dakota,ND,2015
13957,billings,38007,953,north dakota,ND,2016
13958,bottineau,38009,6429,north dakota,ND,2010
13959,bottineau,38009,6492,north dakota,ND,2011
13960,bottineau,38009,6598,north dakota,ND,2012
13961,bottineau,38009,6733,north dakota,ND,2013
13962,bottineau,38009,6682,north dakota,ND,2014
13963,bottineau,38009,6729,north dakota,ND,2015
13964,bottineau,38009,6579,north dakota,ND,2016
13965,bowman,38011,3151,north dakota,ND,2010
13966,bowman,38011,3142,north dakota,ND,2011
13967,bowman,38011,3211,north dakota,ND,2012
13968,bowman,38011,3215,north dakota,ND,2013
13969,bowman,38011,3240,north dakota,ND,2014
13970,bowman,38011,3280,north dakota,ND,2015
13971,bowman,38011,3230,north dakota,ND,2016
13972,burke,38013,1968,north dakota,ND,2010
13973,burke,38013,2062,north dakota,ND,2011
13974,burke,38013,2182,north dakota,ND,2012
13975,burke,38013,2305,north dakota,ND,2013
13976,burke,38013,2261,north dakota,ND,2014
13977,burke,38013,2343,north dakota,ND,2015
13978,burke,38013,2227,north dakota,ND,2016
13979,burleigh,38015,81308,north dakota,ND,2010
13980,burleigh,38015,83523,north dakota,ND,2011
13981,burleigh,38015,85981,north dakota,ND,2012
13982,burleigh,38015,88635,north dakota,ND,2013
13983,burleigh,38015,90612,north dakota,ND,2014
13984,burleigh,38015,93156,north dakota,ND,2015
13985,burleigh,38015,94429,north dakota,ND,2016
13986,cass,38017,149778,north dakota,ND,2010
13987,cass,38017,152807,north dakota,ND,2011
13988,cass,38017,156793,north dakota,ND,2012
13989,cass,38017,162956,north dakota,ND,2013
13990,cass,38017,166810,north dakota,ND,2014
13991,cass,38017,170923,north dakota,ND,2015
13992,cass,38017,174625,north dakota,ND,2016
13993,cavalier,38019,3993,north dakota,ND,2010
13994,cavalier,38019,3944,north dakota,ND,2011
13995,cavalier,38019,3920,north dakota,ND,2012
13996,cavalier,38019,3854,north dakota,ND,2013
13997,cavalier,38019,3844,north dakota,ND,2014
13998,cavalier,38019,3816,north dakota,ND,2015
13999,cavalier,38019,3810,north dakota,ND,2016
14000,dickey,38021,5289,north dakota,ND,2010
14001,dickey,38021,5254,north dakota,ND,2011
14002,dickey,38021,5220,north dakota,ND,2012
14003,dickey,38021,5194,north dakota,ND,2013
14004,dickey,38021,5104,north dakota,ND,2014
14005,dickey,38021,5052,north dakota,ND,2015
14006,dickey,38021,4995,north dakota,ND,2016
14007,divide,38023,2071,north dakota,ND,2010
14008,divide,38023,2142,north dakota,ND,2011
14009,divide,38023,2248,north dakota,ND,2012
14010,divide,38023,2326,north dakota,ND,2013
14011,divide,38023,2431,north dakota,ND,2014
14012,divide,38023,2454,north dakota,ND,2015
14013,divide,38023,2389,north dakota,ND,2016
14014,dunn,38025,3536,north dakota,ND,2010
14015,dunn,38025,3717,north dakota,ND,2011
14016,dunn,38025,3952,north dakota,ND,2012
14017,dunn,38025,4134,north dakota,ND,2013
14018,dunn,38025,4373,north dakota,ND,2014
14019,dunn,38025,4577,north dakota,ND,2015
14020,dunn,38025,4373,north dakota,ND,2016
14021,eddy,38027,2385,north dakota,ND,2010
14022,eddy,38027,2346,north dakota,ND,2011
14023,eddy,38027,2350,north dakota,ND,2012
14024,eddy,38027,2366,north dakota,ND,2013
14025,eddy,38027,2329,north dakota,ND,2014
14026,eddy,38027,2302,north dakota,ND,2015
14027,eddy,38027,2288,north dakota,ND,2016
14028,emmons,38029,3550,north dakota,ND,2010
14029,emmons,38029,3512,north dakota,ND,2011
14030,emmons,38029,3476,north dakota,ND,2012
14031,emmons,38029,3482,north dakota,ND,2013
14032,emmons,38029,3420,north dakota,ND,2014
14033,emmons,38029,3405,north dakota,ND,2015
14034,emmons,38029,3335,north dakota,ND,2016
14035,foster,38031,3343,north dakota,ND,2010
14036,foster,38031,3343,north dakota,ND,2011
14037,foster,38031,3380,north dakota,ND,2012
14038,foster,38031,3354,north dakota,ND,2013
14039,foster,38031,3339,north dakota,ND,2014
14040,foster,38031,3330,north dakota,ND,2015
14041,foster,38031,3310,north dakota,ND,2016
14042,golden valley,38033,1680,north dakota,ND,2010
14043,golden valley,38033,1759,north dakota,ND,2011
14044,golden valley,38033,1807,north dakota,ND,2012
14045,golden valley,38033,1825,north dakota,ND,2013
14046,golden valley,38033,1852,north dakota,ND,2014
14047,golden valley,38033,1879,north dakota,ND,2015
14048,golden valley,38033,1861,north dakota,ND,2016
14049,grand forks,38035,66861,north dakota,ND,2010
14050,grand forks,38035,66528,north dakota,ND,2011
14051,grand forks,38035,67542,north dakota,ND,2012
14052,grand forks,38035,69077,north dakota,ND,2013
14053,grand forks,38035,69821,north dakota,ND,2014
14054,grand forks,38035,70361,north dakota,ND,2015
14055,grand forks,38035,70596,north dakota,ND,2016
14056,grant,38037,2394,north dakota,ND,2010
14057,grant,38037,2358,north dakota,ND,2011
14058,grant,38037,2349,north dakota,ND,2012
14059,grant,38037,2392,north dakota,ND,2013
14060,grant,38037,2374,north dakota,ND,2014
14061,grant,38037,2398,north dakota,ND,2015
14062,grant,38037,2396,north dakota,ND,2016
14063,griggs,38039,2420,north dakota,ND,2010
14064,griggs,38039,2369,north dakota,ND,2011
14065,griggs,38039,2344,north dakota,ND,2012
14066,griggs,38039,2283,north dakota,ND,2013
14067,griggs,38039,2289,north dakota,ND,2014
14068,griggs,38039,2286,north dakota,ND,2015
14069,griggs,38039,2262,north dakota,ND,2016
14070,hettinger,38041,2477,north dakota,ND,2010
14071,hettinger,38041,2501,north dakota,ND,2011
14072,hettinger,38041,2540,north dakota,ND,2012
14073,hettinger,38041,2641,north dakota,ND,2013
14074,hettinger,38041,2626,north dakota,ND,2014
14075,hettinger,38041,2655,north dakota,ND,2015
14076,hettinger,38041,2599,north dakota,ND,2016
14077,kidder,38043,2435,north dakota,ND,2010
14078,kidder,38043,2443,north dakota,ND,2011
14079,kidder,38043,2448,north dakota,ND,2012
14080,kidder,38043,2445,north dakota,ND,2013
14081,kidder,38043,2448,north dakota,ND,2014
14082,kidder,38043,2446,north dakota,ND,2015
14083,kidder,38043,2463,north dakota,ND,2016
14084,lamoure,38045,4139,north dakota,ND,2010
14085,lamoure,38045,4093,north dakota,ND,2011
14086,lamoure,38045,4083,north dakota,ND,2012
14087,lamoure,38045,4099,north dakota,ND,2013
14088,lamoure,38045,4094,north dakota,ND,2014
14089,lamoure,38045,4134,north dakota,ND,2015
14090,lamoure,38045,4114,north dakota,ND,2016
14091,logan,38047,1990,north dakota,ND,2010
14092,logan,38047,1974,north dakota,ND,2011
14093,logan,38047,1944,north dakota,ND,2012
14094,logan,38047,1935,north dakota,ND,2013
14095,logan,38047,1945,north dakota,ND,2014
14096,logan,38047,1929,north dakota,ND,2015
14097,logan,38047,1932,north dakota,ND,2016
14098,mchenry,38049,5395,north dakota,ND,2010
14099,mchenry,38049,5502,north dakota,ND,2011
14100,mchenry,38049,5801,north dakota,ND,2012
14101,mchenry,38049,5910,north dakota,ND,2013
14102,mchenry,38049,5979,north dakota,ND,2014
14103,mchenry,38049,5976,north dakota,ND,2015
14104,mchenry,38049,5988,north dakota,ND,2016
14105,mcintosh,38051,2809,north dakota,ND,2010
14106,mcintosh,38051,2755,north dakota,ND,2011
14107,mcintosh,38051,2746,north dakota,ND,2012
14108,mcintosh,38051,2732,north dakota,ND,2013
14109,mcintosh,38051,2741,north dakota,ND,2014
14110,mcintosh,38051,2715,north dakota,ND,2015
14111,mcintosh,38051,2604,north dakota,ND,2016
14112,mckenzie,38053,6360,north dakota,ND,2010
14113,mckenzie,38053,7005,north dakota,ND,2011
14114,mckenzie,38053,7975,north dakota,ND,2012
14115,mckenzie,38053,9275,north dakota,ND,2013
14116,mckenzie,38053,10984,north dakota,ND,2014
14117,mckenzie,38053,12795,north dakota,ND,2015
14118,mckenzie,38053,12616,north dakota,ND,2016
14119,mclean,38055,8962,north dakota,ND,2010
14120,mclean,38055,9076,north dakota,ND,2011
14121,mclean,38055,9383,north dakota,ND,2012
14122,mclean,38055,9464,north dakota,ND,2013
14123,mclean,38055,9553,north dakota,ND,2014
14124,mclean,38055,9669,north dakota,ND,2015
14125,mclean,38055,9665,north dakota,ND,2016
14126,mercer,38057,8424,north dakota,ND,2010
14127,mercer,38057,8424,north dakota,ND,2011
14128,mercer,38057,8474,north dakota,ND,2012
14129,mercer,38057,8588,north dakota,ND,2013
14130,mercer,38057,8711,north dakota,ND,2014
14131,mercer,38057,8786,north dakota,ND,2015
14132,mercer,38057,8637,north dakota,ND,2016
14133,morton,38059,27471,north dakota,ND,2010
14134,morton,38059,27714,north dakota,ND,2011
14135,morton,38059,28078,north dakota,ND,2012
14136,morton,38059,28928,north dakota,ND,2013
14137,morton,38059,29767,north dakota,ND,2014
14138,morton,38059,30190,north dakota,ND,2015
14139,morton,38059,30615,north dakota,ND,2016
14140,mountrail,38061,7673,north dakota,ND,2010
14141,mountrail,38061,8108,north dakota,ND,2011
14142,mountrail,38061,8746,north dakota,ND,2012
14143,mountrail,38061,9347,north dakota,ND,2013
14144,mountrail,38061,9767,north dakota,ND,2014
14145,mountrail,38061,10307,north dakota,ND,2015
14146,mountrail,38061,10245,north dakota,ND,2016
14147,nelson,38063,3126,north dakota,ND,2010
14148,nelson,38063,3062,north dakota,ND,2011
14149,nelson,38063,3058,north dakota,ND,2012
14150,nelson,38063,3056,north dakota,ND,2013
14151,nelson,38063,3023,north dakota,ND,2014
14152,nelson,38063,2926,north dakota,ND,2015
14153,nelson,38063,2901,north dakota,ND,2016
14154,oliver,38065,1846,north dakota,ND,2010
14155,oliver,38065,1847,north dakota,ND,2011
14156,oliver,38065,1846,north dakota,ND,2012
14157,oliver,38065,1886,north dakota,ND,2013
14158,oliver,38065,1866,north dakota,ND,2014
14159,oliver,38065,1863,north dakota,ND,2015
14160,oliver,38065,1898,north dakota,ND,2016
14161,pembina,38067,7413,north dakota,ND,2010
14162,pembina,38067,7352,north dakota,ND,2011
14163,pembina,38067,7220,north dakota,ND,2012
14164,pembina,38067,7099,north dakota,ND,2013
14165,pembina,38067,7078,north dakota,ND,2014
14166,pembina,38067,7037,north dakota,ND,2015
14167,pembina,38067,7063,north dakota,ND,2016
14168,pierce,38069,4357,north dakota,ND,2010
14169,pierce,38069,4364,north dakota,ND,2011
14170,pierce,38069,4445,north dakota,ND,2012
14171,pierce,38069,4418,north dakota,ND,2013
14172,pierce,38069,4362,north dakota,ND,2014
14173,pierce,38069,4270,north dakota,ND,2015
14174,pierce,38069,4213,north dakota,ND,2016
14175,ramsey,38071,11451,north dakota,ND,2010
14176,ramsey,38071,11522,north dakota,ND,2011
14177,ramsey,38071,11583,north dakota,ND,2012
14178,ramsey,38071,11577,north dakota,ND,2013
14179,ramsey,38071,11615,north dakota,ND,2014
14180,ramsey,38071,11646,north dakota,ND,2015
14181,ramsey,38071,11514,north dakota,ND,2016
14182,ransom,38073,5457,north dakota,ND,2010
14183,ransom,38073,5431,north dakota,ND,2011
14184,ransom,38073,5472,north dakota,ND,2012
14185,ransom,38073,5495,north dakota,ND,2013
14186,ransom,38073,5442,north dakota,ND,2014
14187,ransom,38073,5450,north dakota,ND,2015
14188,ransom,38073,5373,north dakota,ND,2016
14189,renville,38075,2470,north dakota,ND,2010
14190,renville,38075,2494,north dakota,ND,2011
14191,renville,38075,2553,north dakota,ND,2012
14192,renville,38075,2610,north dakota,ND,2013
14193,renville,38075,2570,north dakota,ND,2014
14194,renville,38075,2549,north dakota,ND,2015
14195,renville,38075,2523,north dakota,ND,2016
14196,richland,38077,16321,north dakota,ND,2010
14197,richland,38077,16259,north dakota,ND,2011
14198,richland,38077,16224,north dakota,ND,2012
14199,richland,38077,16292,north dakota,ND,2013
14200,richland,38077,16366,north dakota,ND,2014
14201,richland,38077,16319,north dakota,ND,2015
14202,richland,38077,16338,north dakota,ND,2016
14203,rolette,38079,13937,north dakota,ND,2010
14204,rolette,38079,14188,north dakota,ND,2011
14205,rolette,38079,14397,north dakota,ND,2012
14206,rolette,38079,14674,north dakota,ND,2013
14207,rolette,38079,14724,north dakota,ND,2014
14208,rolette,38079,14687,north dakota,ND,2015
14209,rolette,38079,14667,north dakota,ND,2016
14210,sargent,38081,3829,north dakota,ND,2010
14211,sargent,38081,3790,north dakota,ND,2011
14212,sargent,38081,3893,north dakota,ND,2012
14213,sargent,38081,3879,north dakota,ND,2013
14214,sargent,38081,3923,north dakota,ND,2014
14215,sargent,38081,3866,north dakota,ND,2015
14216,sargent,38081,3890,north dakota,ND,2016
14217,sheridan,38083,1321,north dakota,ND,2010
14218,sheridan,38083,1316,north dakota,ND,2011
14219,sheridan,38083,1284,north dakota,ND,2012
14220,sheridan,38083,1327,north dakota,ND,2013
14221,sheridan,38083,1334,north dakota,ND,2014
14222,sheridan,38083,1310,north dakota,ND,2015
14223,sheridan,38083,1347,north dakota,ND,2016
14224,sioux,38085,4153,north dakota,ND,2010
14225,sioux,38085,4234,north dakota,ND,2011
14226,sioux,38085,4328,north dakota,ND,2012
14227,sioux,38085,4436,north dakota,ND,2013
14228,sioux,38085,4459,north dakota,ND,2014
14229,sioux,38085,4374,north dakota,ND,2015
14230,sioux,38085,4455,north dakota,ND,2016
14231,slope,38087,727,north dakota,ND,2010
14232,slope,38087,727,north dakota,ND,2011
14233,slope,38087,766,north dakota,ND,2012
14234,slope,38087,770,north dakota,ND,2013
14235,slope,38087,779,north dakota,ND,2014
14236,slope,38087,782,north dakota,ND,2015
14237,slope,38087,784,north dakota,ND,2016
14238,stark,38089,24199,north dakota,ND,2010
14239,stark,38089,25161,north dakota,ND,2011
14240,stark,38089,26899,north dakota,ND,2012
14241,stark,38089,28329,north dakota,ND,2013
14242,stark,38089,30338,north dakota,ND,2014
14243,stark,38089,31850,north dakota,ND,2015
14244,stark,38089,30856,north dakota,ND,2016
14245,steele,38091,1975,north dakota,ND,2010
14246,steele,38091,1970,north dakota,ND,2011
14247,steele,38091,1951,north dakota,ND,2012
14248,steele,38091,1918,north dakota,ND,2013
14249,steele,38091,1912,north dakota,ND,2014
14250,steele,38091,1916,north dakota,ND,2015
14251,steele,38091,1913,north dakota,ND,2016
14252,stutsman,38093,21100,north dakota,ND,2010
14253,stutsman,38093,21018,north dakota,ND,2011
14254,stutsman,38093,20972,north dakota,ND,2012
14255,stutsman,38093,21088,north dakota,ND,2013
14256,stutsman,38093,21100,north dakota,ND,2014
14257,stutsman,38093,21005,north dakota,ND,2015
14258,stutsman,38093,21009,north dakota,ND,2016
14259,towner,38095,2246,north dakota,ND,2010
14260,towner,38095,2260,north dakota,ND,2011
14261,towner,38095,2291,north dakota,ND,2012
14262,towner,38095,2264,north dakota,ND,2013
14263,towner,38095,2276,north dakota,ND,2014
14264,towner,38095,2249,north dakota,ND,2015
14265,towner,38095,2247,north dakota,ND,2016
14266,traill,38097,8121,north dakota,ND,2010
14267,traill,38097,8065,north dakota,ND,2011
14268,traill,38097,8068,north dakota,ND,2012
14269,traill,38097,8185,north dakota,ND,2013
14270,traill,38097,8040,north dakota,ND,2014
14271,traill,38097,7989,north dakota,ND,2015
14272,traill,38097,8025,north dakota,ND,2016
14273,walsh,38099,11119,north dakota,ND,2010
14274,walsh,38099,11021,north dakota,ND,2011
14275,walsh,38099,11026,north dakota,ND,2012
14276,walsh,38099,11085,north dakota,ND,2013
14277,walsh,38099,10927,north dakota,ND,2014
14278,walsh,38099,10872,north dakota,ND,2015
14279,walsh,38099,10862,north dakota,ND,2016
14280,ward,38101,61675,north dakota,ND,2010
14281,ward,38101,64333,north dakota,ND,2011
14282,ward,38101,65559,north dakota,ND,2012
14283,ward,38101,67986,north dakota,ND,2013
14284,ward,38101,69627,north dakota,ND,2014
14285,ward,38101,71430,north dakota,ND,2015
14286,ward,38101,70153,north dakota,ND,2016
14287,wells,38103,4207,north dakota,ND,2010
14288,wells,38103,4197,north dakota,ND,2011
14289,wells,38103,4234,north dakota,ND,2012
14290,wells,38103,4149,north dakota,ND,2013
14291,wells,38103,4123,north dakota,ND,2014
14292,wells,38103,4096,north dakota,ND,2015
14293,wells,38103,4058,north dakota,ND,2016
14294,williams,38105,22398,north dakota,ND,2010
14295,williams,38105,24395,north dakota,ND,2011
14296,williams,38105,26733,north dakota,ND,2012
